LocationID,hour,cx,cy,cluster_id,intensity_hour,avg_fare_hour,avg_duration_min_hour
216,11,-73.81945963682763,40.6761540372138,19,5485,24.462434367541768,16.378699284009546
140,20,-73.95473878380503,40.76548408788984,2,5480,33.99157894736842,20.70576441102757
233,21,-73.97044256869236,40.74991407790216,2,5480,38.22456470588235,19.86350980392157
17,1,-73.94990503507509,40.69150749488067,3,5476,22.285,15.48640562248996
87,15,-74.0074959856243,40.70680845166587,2,5468,52.43716845878136,31.39962166467543
186,10,-73.99243753697608,40.74849718140501,2,5461,43.700628205128204,24.194871794871794
186,12,-73.99243753697608,40.74849718140501,2,5461,47.97396301188904,27.03491853808895
50,16,-73.99513522075517,40.76623772504189,2,5460,37.701144945188794,22.630247665448643
228,15,-74.01127116962903,40.65235464953848,26,5451,33.370374999999996,24.8846875
197,8,-73.83092407449993,40.69454235438128,36,5450,22.039734177215188,16.681308016877637
137,21,-73.97649472376762,40.74043897859646,2,5450,31.987112232030263,18.40462379150904
145,7,-73.94889145447942,40.745379433998515,9,5449,33.8855,20.817296747967482
90,10,-73.99697141558364,40.74227862901228,2,5448,37.24192170818505,21.029339659944643
140,7,-73.95473878380503,40.76548408788984,2,5448,33.88356881851401,19.30572472594397
243,18,-73.93283148761297,40.85710828331442,16,5448,28.734067995310667,19.63286440015631
25,15,-73.98611382213666,40.68563374132065,3,5444,37.480582524271846,26.73877427184466
49,14,-73.9623635381836,40.68796745714747,3,5438,30.90890012642225,23.424525916561315
186,14,-73.99243753697608,40.74849718140501,2,5437,51.77127837514934,29.387833532457186
87,11,-74.0074959856243,40.70680845166587,2,5433,48.478646616541354,26.153070175438597
66,18,-73.98570161582282,40.70225893882249,3,5428,34.905830164765526,23.38844528939586
50,11,-73.99513522075517,40.76623772504189,2,5428,39.33350920245399,21.401922290388548
226,11,-73.92467306585048,40.73769895644442,20,5426,26.101177170035673,18.863357114546176
226,20,-73.92467306585048,40.73769895644442,20,5426,22.430025157232702,16.175073375262052
161,1,-73.97769793122401,40.758028043526274,2,5425,34.84818075117371,16.94469874804382
243,17,-73.93283148761297,40.85710828331442,16,5424,30.81041769041769,21.205651105651107
36,13,-73.9177105313158,40.70052219951919,5,5418,30.957047146401987,23.4874276261373
72,16,-73.92225097400495,40.652364804077436,29,5416,19.81051413881748,17.599421593830336
223,22,-73.90540773409829,40.777426920532754,33,5414,27.855733333333333,18.10787878787879
14,13,-74.02989237418792,40.62483492360827,27,5414,28.6013784764208,19.308282950423216
14,19,-74.02989237418792,40.62483492360827,27,5414,26.693248484848485,17.270949494949495
186,13,-73.99243753697608,40.74849718140501,2,5411,44.81706106870229,26.488994910941475
233,15,-73.97044256869236,40.74991407790216,2,5404,46.1503084223013,26.88971925662317
158,14,-74.00898410478536,40.73503540069666,2,5402,45.37297953964194,25.198806479113387
97,12,-73.974882086189,40.690786794210936,3,5398,28.355075949367087,19.909135021097047
198,8,-73.90170926444718,40.70652679441954,24,5396,27.751766169154227,21.087106135986733
35,13,-73.91025783136133,40.664003117925965,22,5394,21.76965206185567,17.698324742268042
100,15,-73.98878659911527,40.753512758725705,2,5392,56.8584993997599,30.45732292917167
132,5,-73.78653298334986,40.64698489239521,1,5388,72.44396363636363,30.93060606060606
138,7,-73.87362864289108,40.77437570593249,0,5386,75.79768665850673,35.14471644226846
79,7,-73.98593745682462,40.72762019590955,2,5386,39.13596273291925,18.62933747412008
129,4,-73.88531724061083,40.75731206303918,14,5381,25.53540712468193,14.433821034775233
80,11,-73.93679314491881,40.71536988214352,7,5377,28.997958179581797,20.670725707257073
254,14,-73.85894823975747,40.882157083047005,30,5374,22.934697508896797,17.88924476077501
80,12,-73.93679314491881,40.71536988214352,7,5367,28.724621409921674,21.187728459530025
130,7,-73.79397965822719,40.7043687774551,12,5361,25.595938303341903,19.091495287060837
35,23,-73.91025783136133,40.664003117925965,22,5360,19.88322738386308,15.708496332518337
243,7,-73.93283148761297,40.85710828331442,16,5359,29.750504926108373,19.34675697865353
244,0,-73.94139910573638,40.84170877111975,16,5357,23.372038834951457,14.823584142394822
26,18,-73.98866123078288,40.63094965524547,28,5353,21.01407313997478,17.030180748213535
74,0,-73.93734560812493,40.8011694805865,17,5348,22.827277167277167,14.963125763125761
14,12,-74.02989237418792,40.62483492360827,27,5345,30.81956572769953,20.874863067292647
92,15,-73.82885869884265,40.761102189834375,34,5343,28.50098660170524,21.99983759642712
50,13,-73.99513522075517,40.76623772504189,2,5342,38.534361445783134,20.959136546184737
69,9,-73.91502929553265,40.83141669708521,16,5339,21.64509828009828,17.425
82,7,-73.87711833280922,40.73949564677821,18,5339,25.34934508816121,18.820738874895046
68,2,-73.99991742024712,40.74842755506573,2,5333,35.20351804123711,18.727147766323025
50,12,-73.99513522075517,40.76623772504189,2,5330,35.833622250970244,20.595407503234153
247,17,-73.92440873264256,40.828988230484576,16,5329,24.055406091370557,18.171510152284263
129,6,-73.88531724061083,40.75731206303918,14,5327,26.01270935960591,16.9190065681445
238,15,-73.97304890061592,40.791704934427074,2,5319,42.62409257003654,25.00507511165246
216,10,-73.81945963682763,40.6761540372138,19,5309,23.065057471264367,15.698744146445296
229,12,-73.96514579918421,40.75672894163307,2,5307,39.98688157894737,22.901359649122806
238,11,-73.97304890061592,40.791704934427074,2,5303,37.9869825436409,21.162281795511223
35,20,-73.91025783136133,40.664003117925965,22,5303,19.726511919698872,15.993433709744876
82,0,-73.87711833280922,40.73949564677821,18,5302,20.906733668341708,14.31781825795645
50,14,-73.99513522075517,40.76623772504189,2,5302,37.848797083839614,21.766869177804782
89,0,-73.96096824906371,40.63790012347378,11,5299,22.085352644836274,16.373362720403023
91,17,-73.93009701219935,40.62627276333641,25,5296,23.022921914357685,19.636272040302266
72,14,-73.92225097400495,40.652364804077436,29,5296,22.396974025974025,18.76244588744589
239,23,-73.97863194845081,40.783961430313774,2,5295,35.4421192893401,20.71159052453469
91,14,-73.93009701219935,40.62627276333641,25,5291,23.606306306306305,19.606392106392107
113,14,-73.99430477051168,40.73257907302702,2,5291,42.034753086419755,24.580308641975307
261,18,-74.01302277174901,40.70913894067185,2,5289,46.53702917771883,24.68740053050398
92,21,-73.82885869884265,40.761102189834375,34,5285,28.76732673267327,18.431497524752476
37,5,-73.92224002165723,40.69499431844213,5,5283,32.932650448143406,19.357682458386684
41,0,-73.95129200243508,40.80433394979461,2,5283,26.474100529100525,17.28406084656085
229,16,-73.96514579918421,40.75672894163307,2,5282,40.051356147021544,24.553844528939585
35,10,-73.91025783136133,40.664003117925965,22,5275,21.18369592088999,17.250865265760197
247,18,-73.92440873264256,40.828988230484576,16,5273,23.451610978520286,17.890334128878283
14,11,-74.02989237418792,40.62483492360827,27,5267,29.63241645244216,20.410282776349614
92,19,-73.82885869884265,40.761102189834375,34,5256,25.671354581673306,17.671204072598496
162,8,-73.97235594352028,40.75668765218883,2,5252,41.53884910485934,21.258503836317136
243,15,-73.93283148761297,40.85710828331442,16,5251,30.78433289299868,20.674064288859533
198,13,-73.90170926444718,40.70652679441954,24,5247,27.40922094508301,21.30044699872286
235,8,-73.91597542466441,40.852521149263524,31,5246,23.033810775295663,18.311957950065704
143,12,-73.9876455494439,40.77596522876097,2,5246,38.446290130796676,20.576020610384465
25,12,-73.98611382213666,40.68563374132065,3,5242,37.323756345177664,25.18453891708968
49,0,-73.9623635381836,40.68796745714747,3,5240,25.31948148148148,17.665370370370372
137,16,-73.97649472376762,40.74043897859646,2,5239,41.272595797280594,27.022393901936546
107,7,-73.98405213268916,40.73682405761897,2,5237,35.615397435897435,17.712542735042735
13,22,-74.01607915192925,40.71203815707448,2,5235,43.90651821862348,20.241880341880343
254,9,-73.85894823975747,40.882157083047005,30,5234,21.67697795071336,16.026134889753568
66,19,-73.98570161582282,40.70225893882249,3,5234,33.866154838709676,22.472817204301077
42,1,-73.94077166756266,40.818257861119235,2,5234,23.541785268414483,15.344527673741158
229,10,-73.96514579918421,40.75672894163307,2,5232,36.84348659003832,21.31796509152831
116,8,-73.94852173020875,40.82701265492535,2,5231,29.52301265822785,19.77691983122363
69,17,-73.91502929553265,40.83141669708521,16,5229,23.143345911949684,19.204444444444444
7,5,-73.91969431946072,40.76149256216374,10,5226,28.736968553459118,16.153165618448636
76,5,-73.876820611272,40.660935196550575,8,5220,25.0108547008547,16.278144078144077
143,7,-73.9876455494439,40.77596522876097,2,5220,35.02718791064389,17.38107752956636
91,10,-73.93009701219935,40.62627276333641,25,5220,22.65076530612245,18.290263605442178
143,11,-73.9876455494439,40.77596522876097,2,5218,36.56932816537468,19.428962101636518
65,20,-73.98608600498393,40.69533752946118,3,5216,27.364899328859057,19.188791946308726
213,14,-73.85813498781432,40.817858557708156,32,5214,23.301603053435116,18.527629346904156
144,2,-73.99691854183823,40.72088889344527,2,5209,34.17505548705302,16.53072338676531
255,3,-73.95741813122186,40.718803918129915,3,5208,32.663328822733426,17.3585250338295
87,9,-74.0074959856243,40.70680845166587,2,5206,44.65176254589963,23.950346797225624
114,17,-73.99738026020044,40.728340391372306,2,5204,39.41104679802956,23.944232348111658
13,16,-74.01607915192925,40.71203815707448,2,5203,51.97558139534883,27.303445305770886
69,15,-73.91502929553265,40.83141669708521,16,5201,24.59249075215783,20.285943279901357
247,19,-73.92440873264256,40.828988230484576,16,5200,24.11440149625935,17.268453865336657
232,22,-73.9830245583349,40.71473250693942,2,5199,34.664417413572345,20.502624839948783
72,18,-73.92225097400495,40.652364804077436,29,5197,20.37770428015564,17.566255944660615
238,16,-73.97304890061592,40.791704934427074,2,5197,39.87392953929539,23.951580849141823
226,10,-73.92467306585048,40.73769895644442,20,5190,26.263320512820513,18.769978632478633
100,14,-73.98878659911527,40.753512758725705,2,5185,56.061358839050136,29.50316622691293
228,21,-74.01127116962903,40.65235464953848,26,5185,28.992199747155496,19.65442477876106
92,14,-73.82885869884265,40.761102189834375,34,5184,29.544009720534632,22.122721749696233
36,12,-73.9177105313158,40.70052219951919,5,5182,29.04182849936948,21.729508196721312
168,13,-73.91682193806464,40.80734716766524,21,5180,26.71712258064516,19.135247311827957
49,10,-73.9623635381836,40.68796745714747,3,5179,28.80847014925373,20.029394693200665
247,16,-73.92440873264256,40.828988230484576,16,5178,26.034198369565214,19.06340579710145
243,14,-73.93283148761297,40.85710828331442,16,5178,32.23004043126684,20.865251572327043
41,7,-73.95129200243508,40.80433394979461,2,5176,30.967033248081844,18.588107416879794
158,13,-74.00898410478536,40.73503540069666,2,5176,42.44839397741531,22.930677540777918
91,16,-73.93009701219935,40.62627276333641,25,5174,22.369275956284152,19.558948087431695
223,19,-73.90540773409829,40.777426920532754,33,5171,25.093842173350584,17.669038378611468
233,14,-73.97044256869236,40.74991407790216,2,5170,45.890012870012875,25.93479193479193
33,12,-73.99525011996627,40.695798221211284,3,5166,40.00881201044386,23.76070496083551
33,14,-73.99525011996627,40.695798221211284,3,5166,41.26219638242894,25.458634797588285
49,11,-73.9623635381836,40.68796745714747,3,5162,30.01960264900662,20.916578366445915
229,11,-73.96514579918421,40.75672894163307,2,5162,38.264782608695654,21.605306905370842
50,15,-73.99513522075517,40.76623772504189,2,5160,38.291455525606466,22.629694519317162
211,0,-74.00153756565632,40.72388811004173,2,5160,37.815000000000005,19.097859744990892
25,14,-73.98611382213666,40.68563374132065,3,5159,38.09338356164383,26.284063926940636
198,9,-73.90170926444718,40.70652679441954,24,5158,27.983461538461537,20.552497789566758
158,1,-74.00898410478536,40.73503540069666,2,5157,36.31365946632783,18.931999152901312
25,13,-73.98611382213666,40.68563374132065,3,5152,36.947085561497325,25.241844919786097
113,13,-73.99430477051168,40.73257907302702,2,5151,38.88417209908735,22.73272490221643
107,1,-73.98405213268916,40.73682405761897,2,5148,30.6771608040201,16.83854690117253
213,7,-73.85813498781432,40.817858557708156,32,5147,24.936398996235887,18.18812212463404
249,3,-74.00287495910837,40.73457600733176,2,5143,36.9846963562753,18.866486729644624
65,21,-73.98608600498393,40.69533752946118,3,5142,29.104166666666668,20.23784722222222
168,10,-73.91682193806464,40.80734716766524,21,5142,23.61298955613577,17.425892080069627
226,22,-73.92467306585048,40.73769895644442,20,5142,25.06615969581749,17.795775242923533
7,4,-73.91969431946072,40.76149256216374,10,5138,30.590036674816627,16.535146699266505
91,15,-73.93009701219935,40.62627276333641,25,5137,23.73937114673243,20.425647348951912
141,23,-73.95963474149171,40.76694821638323,2,5130,33.612753441802255,20.5418648310388
71,8,-73.93796627061695,40.64428817438921,11,5127,23.09818887451488,18.916386373436826
49,13,-73.9623635381836,40.68796745714747,3,5126,29.001430429128735,20.698851322063284
100,11,-73.98878659911527,40.753512758725705,2,5126,49.86439455782313,25.898979591836735
61,5,-73.93928705867957,40.67446941826645,4,5126,33.22362258953168,20.763062442607897
14,10,-74.02989237418792,40.62483492360827,27,5126,28.786293103448276,18.317015599343186
243,23,-73.93283148761297,40.85710828331442,16,5122,23.951889035667104,15.460590048436812
247,20,-73.92440873264256,40.828988230484576,16,5116,26.149828722002635,17.127448397013616
169,17,-73.90512221938539,40.849058377391266,31,5114,21.872721749696233,18.385763466990685
228,14,-74.01127116962903,40.65235464953848,26,5109,31.64935149156939,22.963445741461303
181,1,-73.98141374048748,40.670374325917244,3,5109,26.923074999999997,17.842125
25,11,-73.98611382213666,40.68563374132065,3,5109,35.42333778371161,23.08437917222964
69,16,-73.91502929553265,40.83141669708521,16,5107,24.42276510067114,19.642259507829976
186,1,-73.99243753697608,40.74849718140501,2,5100,42.10656050955414,22.503991507431
49,12,-73.9623635381836,40.68796745714747,3,5099,29.215697368421054,21.121600877192982
48,6,-73.98984464313301,40.76225275531937,2,5094,46.10641361256545,21.01051483420593
162,0,-73.97235594352028,40.75668765218883,2,5093,39.1008883248731,20.06442470389171
92,16,-73.82885869884265,40.761102189834375,34,5092,29.013784916201114,22.189594972067038
87,10,-74.0074959856243,40.70680845166587,2,5091,44.77454314720813,24.349957698815565
65,22,-73.98608600498393,40.69533752946118,3,5090,31.060673443456164,19.76662431173232
249,10,-74.00287495910837,40.73457600733176,2,5082,34.33709677419355,19.5910394265233
138,1,-73.87362864289108,40.77437570593249,0,5079,65.41902621722846,24.27521847690387
228,20,-74.01127116962903,40.65235464953848,26,5078,26.84619109947644,18.854384816753928
256,8,-73.95990462730529,40.710879933377385,3,5076,36.631747700394214,23.644699956197982
92,22,-73.82885869884265,40.761102189834375,34,5076,28.64294041450777,17.43635578583765
213,17,-73.85813498781432,40.817858557708156,32,5075,23.2368249660787,18.3314789687924
113,12,-73.99430477051168,40.73257907302702,2,5073,39.06700471698113,22.496678459119497
238,12,-73.97304890061592,40.791704934427074,2,5068,38.78407356948229,21.275953678474114
255,8,-73.95741813122186,40.718803918129915,3,5064,39.57603846153847,23.575641025641026
33,23,-73.99525011996627,40.695798221211284,3,5062,35.77875502008032,20.478982597054884
35,12,-73.91025783136133,40.664003117925965,22,5058,21.898050065876152,17.88006148440931
226,7,-73.92467306585048,40.73769895644442,20,5056,27.94339027595269,19.525120455540954
229,13,-73.96514579918421,40.75672894163307,2,5054,41.732090680100754,24.08583123425693
167,8,-73.90235177500072,40.82751255686402,16,5054,19.38073469387755,16.488775510204082
36,11,-73.9177105313158,40.70052219951919,5,5053,29.997111111111114,22.263202614379082
213,16,-73.85813498781432,40.817858557708156,32,5053,23.058638083228246,18.785182849936948
18,18,-73.89018328872041,40.86768245607542,31,5053,21.129581839904418,17.710673038630027
159,17,-73.91284939799154,40.81825974768986,16,5051,22.702268170426066,19.42449874686717
238,14,-73.97304890061592,40.791704934427074,2,5050,41.96045871559633,23.198514635211883
65,15,-73.98608600498393,40.69533752946118,3,5047,39.58155495978552,26.877971403038426
243,16,-73.93283148761297,40.85710828331442,16,5046,29.621485411140583,20.93969938107869
254,15,-73.85894823975747,40.882157083047005,30,5046,23.147351724137927,18.039793103448275
254,7,-73.85894823975747,40.882157083047005,30,5045,24.055581395348838,17.635681714546283
243,10,-73.93283148761297,40.85710828331442,16,5042,30.399796954314724,19.269035532994923
159,16,-73.91284939799154,40.81825974768986,16,5041,24.931181434599157,21.08942803563057
223,21,-73.90540773409829,40.777426920532754,33,5039,25.82046639231824,17.38257887517147
263,20,-73.95100987481798,40.77876585543435,2,5039,33.41936061381074,19.22016197783461
35,11,-73.91025783136133,40.664003117925965,22,5039,21.811666666666667,18.05527121609799
100,12,-73.98878659911527,40.753512758725705,2,5037,52.64986504723347,28.292780026990556
17,7,-73.94990503507509,40.69150749488067,3,5037,30.62428950863214,20.78926516157592
213,15,-73.85813498781432,40.817858557708156,32,5036,23.857551020408163,19.084927721088437
66,17,-73.98570161582282,40.70225893882249,3,5032,39.73056527590848,24.634432480933157
137,15,-73.97649472376762,40.74043897859646,2,5028,40.742988047808765,26.77580787959274
249,11,-74.00287495910837,40.73457600733176,2,5028,34.57426845637583,19.5706711409396
87,0,-74.0074959856243,40.70680845166587,2,5028,39.5224453024453,22.202059202059203
243,19,-73.93283148761297,40.85710828331442,16,5024,26.269931972789117,17.46968253968254
69,18,-73.91502929553265,40.83141669708521,16,5023,23.2042776203966,18.655169971671388
49,8,-73.9623635381836,40.68796745714747,3,5023,36.06841610738255,22.742393736017895
36,9,-73.9177105313158,40.70052219951919,5,5016,30.100189959294436,22.369199457259157
137,8,-73.97649472376762,40.74043897859646,2,5013,31.777481662591686,18.107029339853298
232,21,-73.9830245583349,40.71473250693942,2,5010,33.12983827493262,20.573787061994608
243,22,-73.93283148761297,40.85710828331442,16,5006,23.79208935611038,15.76149802890933
97,9,-73.974882086189,40.690786794210936,3,5004,28.85288157894737,19.582105263157896
233,22,-73.97044256869236,40.74991407790216,2,4993,40.587760778859526,20.07030598052851
25,10,-73.98611382213666,40.68563374132065,3,4981,33.55263888888889,21.973055555555558
243,21,-73.93283148761297,40.85710828331442,16,4979,25.578941935483872,16.775935483870967
50,23,-73.99513522075517,40.76623772504189,2,4977,39.42205729166667,23.419053819444443
229,14,-73.96514579918421,40.75672894163307,2,4977,42.392594086021504,24.89780465949821
261,19,-74.01302277174901,40.70913894067185,2,4976,41.02775172413793,22.628160919540232
100,13,-73.98878659911527,40.753512758725705,2,4975,52.869735449735444,27.508068783068783
263,10,-73.95100987481798,40.77876585543435,2,4974,36.4278653295129,20.226623686723972
237,7,-73.9656345353807,40.76861518381156,2,4971,39.07451235370611,17.116688339835285
159,8,-73.91284939799154,40.81825974768986,16,4970,21.43429530201342,17.329910514541385
169,7,-73.90512221938539,40.849058377391266,31,4969,22.4615731874145,17.37268581851345
189,22,-73.96758681222951,40.67763538934727,37,4969,27.996341463414634,19.543857271906052
18,7,-73.89018328872041,40.86768245607542,31,4968,22.365162601626015,17.32728093947606
143,13,-73.9876455494439,40.77596522876097,2,4965,40.26584415584416,20.86034632034632
142,7,-73.98153220639183,40.773633293027096,2,4961,39.74378932968536,19.01295029639763
229,15,-73.96514579918421,40.75672894163307,2,4957,43.82044654939107,26.030333784393324
216,22,-73.81945963682763,40.6761540372138,19,4957,23.423932885906037,16.301230425055927
246,7,-74.00401512528656,40.7533090659834,2,4955,34.677800511508956,18.856756180733164
168,11,-73.91682193806464,40.80734716766524,21,4954,24.805006896551724,17.661793103448275
229,7,-73.96514579918421,40.75672894163307,2,4949,34.0865406162465,17.52448646125117
97,11,-73.974882086189,40.690786794210936,3,4948,30.686628895184132,21.004036827195467
72,10,-73.92225097400495,40.652364804077436,29,4946,21.31524633821571,17.24618286728806
223,16,-73.90540773409829,40.777426920532754,33,4946,27.020072463768113,19.822777777777777
33,13,-73.99525011996627,40.695798221211284,3,4944,38.61610098176718,22.844273024777934
7,2,-73.91969431946072,40.76149256216374,10,4943,25.632306610407877,15.28905297702766
261,17,-74.01302277174901,40.70913894067185,2,4941,53.672076813655764,29.037268847795165
263,7,-73.95100987481798,40.77876585543435,2,4941,38.154439716312055,19.211702127659574
215,8,-73.79096393223054,40.69442755408874,12,4940,19.846666666666668,15.505232826187182
198,10,-73.90170926444718,40.70652679441954,24,4939,27.151148648648647,20.28635135135135
92,20,-73.82885869884265,40.761102189834375,34,4939,25.147545076282942,17.117406380027738
246,1,-74.00401512528656,40.7533090659834,2,4936,35.40742296918768,19.13314659197012
213,9,-73.85813498781432,40.817858557708156,32,4934,22.8789898989899,17.103998316498316
18,17,-73.89018328872041,40.86768245607542,31,4931,21.185545212765955,18.260350177304964
80,9,-73.93679314491881,40.71536988214352,7,4928,29.95968363136176,20.3223979825768
91,13,-73.93009701219935,40.62627276333641,25,4926,22.85121761658031,18.86545768566494
100,1,-73.98878659911527,40.753512758725705,2,4922,39.98215877437326,21.891666666666666
89,6,-73.96096824906371,40.63790012347378,11,4921,31.434940554821665,21.3594011448701
261,20,-74.01302277174901,40.70913894067185,2,4920,50.452261437908504,25.417864923747278
198,7,-73.90170926444718,40.70652679441954,24,4918,30.92191906005222,22.47319408181027
247,15,-73.92440873264256,40.828988230484576,16,4918,25.511959731543623,18.742214765100673
143,15,-73.9876455494439,40.77596522876097,2,4915,38.68827247191011,22.929939138576778
254,17,-73.85894823975747,40.882157083047005,30,4913,22.449705882352937,18.573316283034956
168,12,-73.91682193806464,40.80734716766524,21,4912,24.713243967828415,18.255160857908848
143,14,-73.9876455494439,40.77596522876097,2,4912,42.20144167758847,23.10923984272608
238,13,-73.97304890061592,40.791704934427074,2,4910,41.031661931818185,21.70826231060606
263,16,-73.95100987481798,40.77876585543435,2,4904,41.275453277545324,25.324709437470943
92,13,-73.82885869884265,40.761102189834375,34,4903,29.211636363636362,20.513263403263405
116,9,-73.94852173020875,40.82701265492535,2,4900,26.74821478382148,17.705113900511392
72,7,-73.92225097400495,40.652364804077436,29,4899,24.153013698630136,18.59719178082192
161,8,-73.97769793122401,40.758028043526274,2,4898,47.08520805369128,22.26771812080537
80,10,-73.93679314491881,40.71536988214352,7,4898,28.64171853856563,20.010509697789807
197,9,-73.83092407449993,40.69454235438128,36,4892,23.325540740740742,16.886814814814816
262,9,-73.94651035601467,40.77593240314997,2,4889,37.0441820580475,19.02449428320141
158,8,-74.00898410478536,40.73503540069666,2,4889,37.40851551956815,18.995479082321186
263,23,-73.95100987481798,40.77876585543435,2,4889,33.46729475100942,19.99890085240018
159,15,-73.91284939799154,40.81825974768986,16,4885,24.071244509516838,20.293484626647146
33,11,-73.99525011996627,40.695798221211284,3,4882,38.7141357234315,22.641079812206574
230,3,-73.9841964890757,40.75981761719184,2,4879,46.40675167785235,21.091252796420584
14,20,-74.02989237418792,40.62483492360827,27,4878,26.658749999999998,17.003999042145594
36,8,-73.9177105313158,40.70052219951919,5,4875,29.735824175824177,22.85043498168498
71,16,-73.93796627061695,40.64428817438921,11,4874,22.82328748280605,20.06600183402109
232,19,-73.9830245583349,40.71473250693942,2,4873,29.24711325966851,19.32483885819521
51,17,-73.82826367307186,40.87397305492028,38,4869,24.385503448275863,19.97216091954023
243,11,-73.93283148761297,40.85710828331442,16,4869,29.757425068119893,18.836421435059037
74,6,-73.93734560812493,40.8011694805865,17,4868,26.85279554937413,15.55475197032916
72,19,-73.92225097400495,40.652364804077436,29,4866,20.291530460624074,17.101436354631005
169,9,-73.90512221938539,40.849058377391266,31,4866,22.09094476744186,16.948352713178295
91,18,-73.93009701219935,40.62627276333641,25,4864,21.82483870967742,18.876299283154122
91,11,-73.93009701219935,40.62627276333641,25,4861,23.14053497942387,18.25562414266118
97,10,-73.974882086189,40.690786794210936,3,4858,28.862357247437778,19.864812103465106
91,12,-73.93009701219935,40.62627276333641,25,4858,24.837171145686,19.477864214992927
198,12,-73.90170926444718,40.70652679441954,24,4858,27.276375,20.99412037037037
69,22,-73.91502929553265,40.83141669708521,16,4855,25.000400534045394,16.54652870493992
232,23,-73.9830245583349,40.71473250693942,2,4854,35.736522366522365,21.26075036075036
247,0,-73.92440873264256,40.828988230484576,16,4849,25.9265390070922,14.74323877068558
211,12,-74.00153756565632,40.72388811004173,2,4841,41.16956931359354,22.59297891431135
223,15,-73.90540773409829,40.777426920532754,33,4841,25.758430813124107,18.733713742272943
51,18,-73.82826367307186,40.87397305492028,38,4835,23.94411095305832,19.110597439544808
80,8,-73.93679314491881,40.71536988214352,7,4834,33.4684,22.535238095238093
14,21,-74.02989237418792,40.62483492360827,27,4831,26.225664819944598,16.734349030470916
223,7,-73.90540773409829,40.777426920532754,33,4829,27.479499999999998,16.572184684684682
205,9,-73.76314612543842,40.69120144680608,35,4825,22.536766712141883,16.32298772169168
100,10,-73.98878659911527,40.753512758725705,2,4825,47.982577464788726,25.293192488262914
262,8,-73.94651035601467,40.77593240314997,2,4824,39.15508795669824,20.035859269282813
263,11,-73.95100987481798,40.77876585543435,2,4820,37.41573816155989,20.79231662024141
113,9,-73.99430477051168,40.73257907302702,2,4815,37.55284953395473,20.00446071904128
50,7,-73.99513522075517,40.76623772504189,2,4814,35.78848189415042,18.40898328690808
235,7,-73.91597542466441,40.852521149263524,31,4810,23.358159340659338,17.390819597069598
223,20,-73.90540773409829,40.777426920532754,33,4810,25.463870967741933,16.91364247311828
232,18,-73.9830245583349,40.71473250693942,2,4808,33.386540540540544,22.35436936936937
90,7,-73.99697141558364,40.74227862901228,2,4805,40.27310393258427,18.283614232209736
174,8,-73.87902225226026,40.8771376028766,39,4799,21.878977119784658,16.209241812471962
66,20,-73.98570161582282,40.70225893882249,3,4797,34.3737650200267,22.470093457943925
189,21,-73.96758681222951,40.67763538934727,37,4796,26.262774108322322,18.733993835314838
142,0,-73.98153220639183,40.773633293027096,2,4792,39.65058588548602,22.31600088770528
228,22,-74.01127116962903,40.65235464953848,26,4791,30.06938271604938,20.614540466392317
71,14,-73.93796627061695,40.64428817438921,11,4791,22.864618528610357,19.554155313351497
169,18,-73.90512221938539,40.849058377391266,31,4791,19.600802213001383,16.316413093591517
247,8,-73.92440873264256,40.828988230484576,16,4789,22.388688293370944,17.5638928067701
164,3,-73.98515639467682,40.74857462935671,2,4788,38.588482658959535,18.89299132947977
189,18,-73.96758681222951,40.67763538934727,37,4783,26.821176470588235,20.78734610123119
198,11,-73.90170926444718,40.70652679441954,24,4772,27.148052486187844,20.547882136279924
238,22,-73.97304890061592,40.791704934427074,2,4762,34.02851485148515,20.05002357378595
65,12,-73.98608600498393,40.69533752946118,3,4758,35.76731443994602,22.948268106162846
116,22,-73.94852173020875,40.82701265492535,2,4756,25.21232462173315,17.38447959651536
242,16,-73.85067057708335,40.84678289580983,40,4753,23.75799446749654,20.386952512678654
18,9,-73.89018328872041,40.86768245607542,31,4753,21.71050847457627,16.064806967984936
205,14,-73.76314612543842,40.69120144680608,35,4750,23.05447108603667,17.516948754113773
242,15,-73.85067057708335,40.84678289580983,40,4748,24.93088397790055,21.13135359116022
116,18,-73.94852173020875,40.82701265492535,2,4747,27.865954738330974,20.254926921263554
168,0,-73.91682193806464,40.80734716766524,21,4747,20.690731707317074,13.90736224028907
158,12,-74.00898410478536,40.73503540069666,2,4746,43.638276333789335,22.865595075239398
243,12,-73.93283148761297,40.85710828331442,16,4742,30.207822468793342,18.98263985205733
144,11,-73.99691854183823,40.72088889344527,2,4740,36.99434844192634,20.62285174693107
213,18,-73.85813498781432,40.817858557708156,32,4740,22.100877976190475,17.237524801587302
239,7,-73.97863194845081,40.783961430313774,2,4740,42.82196185286104,19.947138964577658
72,11,-73.92225097400495,40.652364804077436,29,4737,20.387073529411765,16.882132352941177
242,17,-73.85067057708335,40.84678289580983,40,4719,23.726447721179625,19.520487042001786
159,18,-73.91284939799154,40.81825974768986,16,4718,22.03598240469208,18.606647116324535
213,13,-73.85813498781432,40.817858557708156,32,4718,24.871193820224722,18.746676029962547
36,10,-73.9177105313158,40.70052219951919,5,4715,29.618031161473084,22.036874409820584
69,14,-73.91502929553265,40.83141669708521,16,4714,24.64436797752809,19.28487827715356
