cluster_id,time_bin,trip_count,avg_fare,avg_tip,algo_version
0,16,8696,43.556813104988834,,enhanced
0,11,8688,46.90102195306586,,enhanced
0,16,8675,27.124562883435583,,enhanced
0,12,8669,33.20428462709285,,enhanced
0,17,8644,31.33225,,enhanced
0,8,8627,23.636924846625767,,enhanced
0,20,8622,24.74447308567096,,enhanced
0,15,8598,53.36218677042802,,enhanced
0,13,8594,51.27258894776684,,enhanced
0,21,8585,22.551178369652945,,enhanced
0,19,8576,24.153432494279176,,enhanced
0,19,8576,38.73794072948328,,enhanced
0,18,8574,27.998626984126982,,enhanced
0,22,8568,43.01595959595959,,enhanced
0,14,8561,52.8511655011655,,enhanced
0,15,8554,32.507126984126984,,enhanced
0,8,8553,27.603087557603686,,enhanced
0,18,8553,25.353077501881113,,enhanced
0,15,8536,27.401204146730464,,enhanced
0,16,8527,23.909817024661898,,enhanced
0,17,8502,25.9955625,,enhanced
0,19,8500,26.598059006211184,,enhanced
0,12,8495,41.13682490272374,,enhanced
0,14,8495,38.489458167330675,,enhanced
0,15,8489,39.59073130649137,,enhanced
0,13,8488,25.014390048154095,,enhanced
0,23,8483,35.17513682564503,,enhanced
0,9,8477,42.37675592960979,,enhanced
0,16,8474,52.615695687550854,,enhanced
0,23,8466,24.33014797507788,,enhanced
0,16,8459,51.66328404669261,,enhanced
0,19,8443,22.037198723064645,,enhanced
0,12,8429,41.74867363344051,,enhanced
0,7,8422,27.324800625488663,,enhanced
0,8,8414,34.31661764705882,,enhanced
0,10,8413,43.45764906303237,,enhanced
0,18,8412,38.97871224165342,,enhanced
0,18,8408,36.53122204472844,,enhanced
0,15,8391,26.318560431100845,,enhanced
0,16,8382,31.407537313432833,,enhanced
0,9,8374,34.02899139953089,,enhanced
0,20,8369,42.44934057408844,,enhanced
0,20,8361,21.88157506152584,,enhanced
0,1,8354,37.40549295774648,,enhanced
0,22,8353,44.771625194401246,,enhanced
0,15,8338,25.17620856911884,,enhanced
0,14,8334,27.29196485623003,,enhanced
0,18,8305,42.17804043545878,,enhanced
0,18,8298,48.672175,,enhanced
0,8,8286,30.026570959803117,,enhanced
0,23,8258,36.83884773662551,,enhanced
0,11,8257,32.829393700787406,,enhanced
0,18,8252,37.404483586869496,,enhanced
0,7,8250,23.623320031923384,,enhanced
0,10,8247,25.396576862123613,,enhanced
0,13,8247,37.26346246973365,,enhanced
0,9,8235,35.05055692055692,,enhanced
0,0,8223,21.8127859922179,,enhanced
0,19,8223,34.33855601659751,,enhanced
0,19,8222,34.47023866348449,,enhanced
0,18,8213,29.049868095630668,,enhanced
0,4,8200,48.925311760063146,,enhanced
0,13,8195,28.912554991539764,,enhanced
0,18,8190,38.74965575146935,,enhanced
0,14,8181,32.46338028169014,,enhanced
0,23,8179,37.4650736497545,,enhanced
0,21,8158,25.282833193629504,,enhanced
0,17,8145,31.09785251215559,,enhanced
0,21,8137,42.9423793949305,,enhanced
0,9,8134,31.036591666666663,,enhanced
0,20,8133,42.5185355987055,,enhanced
0,10,8131,45.38613199665831,,enhanced
0,18,8130,24.10029197080292,,enhanced
0,12,8128,27.08179746835443,,enhanced
0,13,8127,38.50225619834711,,enhanced
0,15,8121,57.914855252274606,,enhanced
0,14,8118,25.728242424242424,,enhanced
0,17,8107,39.153693322341304,,enhanced
0,15,8091,27.696631578947365,,enhanced
0,9,8084,28.086628383921244,,enhanced
0,18,8079,37.880592850915434,,enhanced
0,12,8063,37.25564476885645,,enhanced
0,15,8055,25.73581069237511,,enhanced
0,8,8050,42.60948863636363,,enhanced
0,16,8037,26.960673316708228,,enhanced
0,17,8031,37.5133197721725,,enhanced
0,10,8029,25.831296137339056,,enhanced
0,20,8027,40.01416046319272,,enhanced
0,9,8025,21.606635111876077,,enhanced
0,9,8025,27.100461416070008,,enhanced
0,14,8023,57.10867380560131,,enhanced
0,11,8020,46.16039723661485,,enhanced
0,8,8014,32.11407883461868,,enhanced
0,21,8011,22.111724436741767,,enhanced
0,19,8009,23.20924696356275,,enhanced
0,12,7990,28.88846577498033,,enhanced
0,23,7987,45.15247491638796,,enhanced
0,14,7985,26.863107890499197,,enhanced
0,18,7981,35.42656151419558,,enhanced
0,20,7979,24.77063175394846,,enhanced
0,8,7970,29.42454222222222,,enhanced
0,14,7969,44.01031301482701,,enhanced
0,19,7967,36.93929037520392,,enhanced
0,17,7963,21.13239556692242,,enhanced
0,2,7959,32.14315649867374,,enhanced
0,11,7953,25.32294860994103,,enhanced
0,22,7947,47.13135313531353,,enhanced
0,16,7946,26.665848434925863,,enhanced
0,19,7938,38.478092783505154,,enhanced
0,23,7921,57.33880733944954,,enhanced
0,19,7921,35.788525,,enhanced
0,10,7917,39.79228100607112,,enhanced
0,11,7916,41.66877335499594,,enhanced
0,20,7907,23.958934010152284,,enhanced
0,18,7903,26.09819834710744,,enhanced
0,15,7902,31.659487394957985,,enhanced
0,1,7898,30.79563025210084,,enhanced
0,14,7884,23.03357805907173,,enhanced
0,14,7877,28.02024451939292,,enhanced
0,16,7877,31.971629116117853,,enhanced
0,0,7877,22.804004934210525,,enhanced
0,8,7873,25.783880597014925,,enhanced
0,0,7870,25.452630252100843,,enhanced
0,18,7870,27.26885572139303,,enhanced
0,17,7869,38.663803786574874,,enhanced
0,3,7866,34.359442946990114,,enhanced
0,20,7859,24.39573129251701,,enhanced
0,11,7859,28.4884202085004,,enhanced
0,17,7857,25.184359415305245,,enhanced
0,7,7848,29.442946287519742,,enhanced
0,23,7845,39.225937234944865,,enhanced
0,15,7845,27.018646482635795,,enhanced
0,11,7843,41.09470538001708,,enhanced
0,13,7828,33.22872858431018,,enhanced
0,18,7823,24.878109058927,,enhanced
0,16,7823,26.13936386768448,,enhanced
0,13,7821,55.55910142348755,,enhanced
0,2,7819,35.76695986336465,,enhanced
0,22,7816,51.61770095073466,,enhanced
0,10,7813,31.8264,,enhanced
0,3,7809,31.602185314685315,,enhanced
0,12,7804,41.342524834437086,,enhanced
0,19,7794,27.58614035087719,,enhanced
0,2,7794,36.192120946538125,,enhanced
0,13,7785,26.874455445544555,,enhanced
0,15,7777,21.687141638225256,,enhanced
0,19,7772,23.9659948542024,,enhanced
0,17,7772,27.78,,enhanced
0,15,7770,57.61645431684828,,enhanced
0,23,7769,23.29517991631799,,enhanced
0,11,7768,40.17146734520781,,enhanced
0,11,7758,53.790917587085815,,enhanced
0,11,7752,34.90207388748951,,enhanced
0,23,7751,41.636657917760274,,enhanced
0,6,7750,23.017915966386553,,enhanced
0,17,7747,23.034360105913503,,enhanced
0,14,7743,54.11510924369748,,enhanced
0,19,7738,35.6148095659876,,enhanced
0,12,7735,25.768623445825934,,enhanced
0,22,7734,24.492401032702237,,enhanced
0,10,7713,26.569740143369177,,enhanced
0,15,7702,26.870797101449273,,enhanced
0,9,7699,23.32402972027972,,enhanced
0,13,7698,43.534051647373104,,enhanced
0,16,7694,21.024982905982903,,enhanced
0,8,7684,36.87404741000878,,enhanced
0,8,7675,35.74354452054794,,enhanced
0,15,7673,32.8114201183432,,enhanced
0,1,7665,37.491959287531806,,enhanced
0,10,7660,28.89618841832325,,enhanced
0,8,7649,40.61251718213059,,enhanced
0,9,7644,25.15834188034188,,enhanced
0,10,7644,26.37209973753281,,enhanced
0,12,7637,30.67933884297521,,enhanced
0,17,7633,30.74112349914237,,enhanced
0,13,7626,27.78532654792197,,enhanced
0,13,7625,29.56648258283772,,enhanced
0,19,7619,45.766510822510824,,enhanced
0,18,7615,39.91271540469974,,enhanced
0,21,7609,22.94185185185185,,enhanced
0,18,7603,23.10581352833638,,enhanced
0,12,7599,45.620783450704224,,enhanced
0,14,7597,25.818198757763977,,enhanced
0,12,7596,36.845813743218805,,enhanced
0,14,7593,27.08608048993876,,enhanced
0,22,7585,25.14758896797153,,enhanced
0,18,7570,24.958885135135137,,enhanced
0,10,7568,33.59522154648132,,enhanced
0,7,7565,25.00035118525022,,enhanced
0,19,7541,36.765632183908046,,enhanced
0,21,7540,26.07721384205856,,enhanced
0,20,7536,21.96023396880416,,enhanced
0,16,7529,46.43251129177958,,enhanced
0,8,7524,25.169991273996512,,enhanced
0,20,7520,38.76242449664429,,enhanced
0,0,7519,36.62593577981651,,enhanced
0,22,7519,40.02994764397906,,enhanced
0,16,7517,32.184444444444445,,enhanced
0,18,7514,33.689206349206344,,enhanced
0,9,7513,38.472075996292865,,enhanced
0,18,7494,37.5466333938294,,enhanced
0,22,7492,30.248200537153085,,enhanced
0,12,7487,26.025477477477477,,enhanced
0,11,7474,28.93066430469442,,enhanced
0,12,7471,54.11675862068966,,enhanced
0,14,7462,27.258758928571428,,enhanced
0,9,7451,33.48105313092979,,enhanced
0,17,7447,39.1637400530504,,enhanced
0,13,7446,45.243963093145865,,enhanced
0,17,7433,42.137162872154114,,enhanced
0,11,7418,27.267969588550983,,enhanced
0,14,7404,32.53855287569573,,enhanced
0,18,7404,35.03763751127141,,enhanced
0,21,7402,36.4163578564941,,enhanced
0,11,7392,25.921137777777776,,enhanced
0,16,7388,43.50730232558139,,enhanced
0,8,7388,27.35432240921169,,enhanced
0,23,7382,24.58229990800368,,enhanced
0,17,7380,40.10445829338447,,enhanced
0,14,7370,32.94497789566755,,enhanced
0,20,7370,23.5985881294964,,enhanced
0,17,7369,47.7122396313364,,enhanced
0,9,7367,28.111108225108225,,enhanced
0,12,7360,26.866464937560036,,enhanced
0,17,7353,27.040757299270073,,enhanced
0,21,7352,36.57313796212805,,enhanced
0,14,7350,26.095681186283596,,enhanced
0,18,7349,26.219046746104492,,enhanced
0,7,7346,29.099551451187335,,enhanced
1,2,7342,71.38845351043642,,enhanced
0,19,7331,25.651290322580643,,enhanced
0,22,7328,29.041243567753,,enhanced
0,10,7326,40.42572497661366,,enhanced
0,0,7316,28.667705667276053,,enhanced
0,17,7307,28.35426470588235,,enhanced
0,10,7299,25.706833648393193,,enhanced
0,10,7299,50.82680327868852,,enhanced
0,17,7295,40.49788858939802,,enhanced
0,11,7291,26.257918593894544,,enhanced
0,9,7283,28.258543046357616,,enhanced
0,8,7283,29.14418433179723,,enhanced
0,19,7282,22.20232014388489,,enhanced
0,13,7281,52.108673076923075,,enhanced
0,15,7270,29.19436296975252,,enhanced
0,15,7270,27.197996127783156,,enhanced
0,22,7270,25.33854034451496,,enhanced
0,22,7265,37.50356687898089,,enhanced
0,23,7261,24.4336866359447,,enhanced
0,18,7257,20.95491620111732,,enhanced
0,12,7253,49.09065706570657,,enhanced
0,9,7253,39.83462246777164,,enhanced
0,19,7243,34.93003875968993,,enhanced
0,14,7232,44.97589154411765,,enhanced
0,8,7228,36.552729857819905,,enhanced
0,11,7222,41.1944,,enhanced
0,10,7219,30.896109123434705,,enhanced
0,15,7211,49.65978918423465,,enhanced
0,19,7203,26.119031971580817,,enhanced
0,17,7200,26.250905017921145,,enhanced
0,22,7194,23.904052631578946,,enhanced
2,14,7188,21.17245283018868,,enhanced
0,9,7183,35.28846580406655,,enhanced
0,16,7180,22.55819431714024,,enhanced
0,19,7175,34.08384403669725,,enhanced
0,9,7174,36.60110805860806,,enhanced
0,20,7165,26.566217264791465,,enhanced
0,8,7163,36.977778785131456,,enhanced
0,21,7163,23.04951923076923,,enhanced
0,15,7157,23.598862815884477,,enhanced
0,9,7135,28.117703213610582,,enhanced
0,17,7134,38.8509375,,enhanced
0,7,7130,31.533476144109056,,enhanced
0,13,7129,31.80037003610108,,enhanced
0,10,7129,21.186934865900383,,enhanced
0,17,7119,25.67081213307241,,enhanced
0,21,7119,26.00809839167455,,enhanced
0,17,7115,40.87,,enhanced
0,16,7112,28.61732432432433,,enhanced
0,9,7099,31.713816717019135,,enhanced
0,22,7096,25.262794520547946,,enhanced
